interaction_id,comment_id,likes_count,timestamp,user_id,post_id,interaction_type,platform,topic,label_source,label
362,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-APxm3qd3tQM,0,1764288000,yt_user_DushanthaBandara-t4d,yt_video_4,comment,youtube,politics,manual,Hate
363,Ugyon9DyzU11b4fg_LF4AaABAg,0,1764288000,yt_user_KcuKumara,yt_video_4,comment,youtube,politics,manual,Normal
364,Ugx3dzRW1L69FZkyh6Z4AaABAg,0,1764288000,yt_user_samithalokubaranage5923,yt_video_4,comment,youtube,politics,manual,Normal
365,UgwEYwV1cBeWu0gRbSh4AaABAg,1,1764288000,yt_user_ThisalIndrachapa-z3u,yt_video_4,comment,youtube,politics,manual,Normal
366,Ugw07rvlxWHsfqHNO5B4AaABAg,0,1764288000,yt_user_shehandilshanka6492,yt_video_4,comment,youtube,politics,manual,Normal
367,UgwoD0gc0iMJr0Kvh-p4AaABAg.APxePV8Ust3APyl-DYsc1f,2,1764288000,yt_user_savithreesirisena4857,yt_video_4,comment,youtube,politics,manual,Normal
368,Ugylc5CJV2dkdpk4PVl4AaABAg,0,1764288000,yt_user_dinushikaPiyarathna,yt_video_4,comment,youtube,politics,manual,Normal
369,UgzilU-5XKv7XKNvQNd4AaABAg.APxXArcgHDlAPxemrZry-K,6,1764288000,yt_user_anammanambukiyerasakatha6165,yt_video_4,comment,youtube,politics,manual,Normal
370,UgzkEFqAkKfxhjzDKSh4AaABAg,0,1764288000,yt_user_sakuraenterprises593,yt_video_4,comment,youtube,politics,manual,Normal
371,UgyLbh2loVZwHCO_F1J4AaABAg,0,1764288000,yt_user_DileepaRasanjana,yt_video_4,comment,youtube,politics,manual,Normal
372,Ugym33jibs2veQpq6-N4AaABAg,0,1764288000,yt_user_AnuMadu-l2s,yt_video_4,comment,youtube,politics,manual,Normal
373,UgyqAQ5KvdSJ4OS3rzF4AaABAg,0,1764288000,yt_user_SSalaruuu-zs5ni,yt_video_4,comment,youtube,politics,manual,Normal
374,UgxnTwfTkBLsw7QvtBd4AaABAg,123,1764288000,yt_user_nilanthifernando2168,yt_video_4,comment,youtube,politics,manual,Normal
375,UgzSsMxMu2DBm9HbvpR4AaABAg,0,1764288000,yt_user_taniyagunarathna2714,yt_video_4,comment,youtube,politics,manual,Normal
376,UgyDwo78_VRESii1lFl4AaABAg,0,1764288000,yt_user_NudithaMihiran25,yt_video_4,comment,youtube,politics,manual,Normal
377,Ugz69i9KX2kpPbWBCPx4AaABAg,18,1764288000,yt_user_ChamiHearth,yt_video_4,comment,youtube,politics,manual,Normal
378,UgxfP4zu0lA_69d4l_h4AaABAg,0,1764288000,yt_user_SandunpriyanthaSiriwardhana,yt_video_4,comment,youtube,politics,manual,Normal
379,UgyH1m3jkqPWpPcetDl4AaABAg,3,1764288000,yt_user_DeliciousSLIndia,yt_video_4,comment,youtube,politics,manual,Normal
380,Ugzn7MyUyDR-EwRNA2B4AaABAg,0,1764288000,yt_user_sarathranige8782,yt_video_4,comment,youtube,politics,manual,Normal
381,UgzD3jzvIaOpB6DmUE54AaABAg,0,1764288000,yt_user_pradeepsing8540,yt_video_4,comment,youtube,politics,manual,Normal
382,UgxEFzH82eSx7jUfunR4AaABAg,1,1764288000,yt_user_manelamarasekara5929,yt_video_4,comment,youtube,politics,manual,Normal
383,UgxNWUavtkVIF05kcaJ4AaABAg,0,1764288000,yt_user_chinthakasuranga9878,yt_video_4,comment,youtube,politics,manual,Normal
384,Ugzqgc6Hc9kQ_RexmAp4AaABAg,0,1764288000,yt_user_champlenad7119,yt_video_4,comment,youtube,politics,manual,Normal
385,UgwFPpXRmZAEN2L81nd4AaABAg,3,1764288000,yt_user_udanigunarathne6693,yt_video_4,comment,youtube,politics,manual,Normal
386,UgxBeiaQ4xQpSQiWvbN4AaABAg,0,1764288000,yt_user_dharshanakumara952,yt_video_4,comment,youtube,politics,manual,Hate
387,Ugy84SwZplkfO0hMZR14AaABAg,0,1764288000,yt_user_KaushalyaGamage-p6u,yt_video_4,comment,youtube,politics,manual,Normal
388,Ugyoy9gi4EoWmITsGNh4AaABAg,0,1764288000,yt_user_MahindaGunawardhana-f5z,yt_video_4,comment,youtube,politics,manual,Normal
389,Ugw93poPhSXPEeljjJ14AaABAg,0,1764288000,yt_user_RenukaPerera-n2u,yt_video_4,comment,youtube,politics,manual,Normal
390,UgwGJOpTT5RarqKgQTF4AaABAg,0,1764288000,yt_user_Chandanapradeep-h8k,yt_video_4,comment,youtube,politics,manual,Normal
391,UgxqshyIc5dIGV_R9614AaABAg,316,1764288000,yt_user_mahengodamunna2510,yt_video_4,comment,youtube,politics,manual,Normal
392,Ugz7uR6yaDR0VwMyFpt4AaABAg,0,1764288000,yt_user_nilanthifernando2168,yt_video_4,comment,youtube,politics,manual,Normal
393,Ugx-lJd2wkD9KzFAghp4AaABAg,0,1764288000,yt_user_Pushpaathapaththu-o4y,yt_video_4,comment,youtube,politics,manual,Normal
394,UgxlxAH0jC9tQmj3eCV4AaABAg,0,1764288000,yt_user_taniyagunarathna2714,yt_video_4,comment,youtube,politics,manual,Normal
395,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-APye-23qOsY,1,1764288000,yt_user_hkmainzz,yt_video_4,comment,youtube,politics,manual,Normal
396,UgxjONxITLwVflCCECd4AaABAg,1,1764288000,yt_user_Amazonworld2050,yt_video_4,comment,youtube,politics,manual,Normal
397,UgzGoaQoIqAh9ke-GRZ4AaABAg,1,1764288000,yt_user_LuxmanFernando-b2w,yt_video_4,comment,youtube,politics,manual,Normal
398,UgzgTRgHeiC67hTgRpx4AaABAg,3,1764288000,yt_user_gunaratnmbalahubrmainm29,yt_video_4,comment,youtube,politics,manual,Normal
399,UgyuR-JSjya9ju8gHF54AaABAg,0,1764288000,yt_user_risinimarasinghe3016,yt_video_4,comment,youtube,politics,manual,Normal
400,UgwQ5XxiRNGoexaZe0d4AaABAg.APxYPYDPXN9APxbIL05KxT,0,1764288000,yt_user_Mr.medagama,yt_video_4,comment,youtube,politics,manual,Normal
401,UgxQQPjRYaRCSkb0wlF4AaABAg,0,1764288000,yt_user_Batugahagenisansala,yt_video_4,comment,youtube,politics,manual,Normal
402,Ugz2Dro4nvlOZo4fsfN4AaABAg,0,1764288000,yt_user_KumariSamarakoon-v2s,yt_video_4,comment,youtube,politics,manual,Normal
403,UgxLaPEeYLCBOa37ZyJ4AaABAg,0,1764288000,yt_user_tissamarasinghe8122,yt_video_4,comment,youtube,politics,manual,Normal
404,UgxMsBjNch60ahZ96hR4AaABAg,0,1764288000,yt_user_priyankaramarasinghe1146,yt_video_4,comment,youtube,politics,manual,Normal
405,UgwRK3OARefmLrP7_Xx4AaABAg,0,1764460800,yt_user_දිලංකOnly,yt_video_4,comment,youtube,politics,manual,Normal
406,UgyQV3NAJAHReSWxxCV4AaABAg,0,1764288000,yt_user_SrimalChandana-c6p,yt_video_4,comment,youtube,politics,manual,Normal
407,UgyOdcd-ZRRwCEnkCWt4AaABAg,0,1764288000,yt_user_chalanasukith6923,yt_video_4,comment,youtube,politics,manual,Normal
408,UgzaSZinTj0wqVv-ViV4AaABAg,0,1764288000,yt_user_pradeeppallawattha598,yt_video_4,comment,youtube,politics,manual,Normal
409,UgwDz64JHk_xvle38oV4AaABAg,1,1764288000,yt_user_iamthebest2040,yt_video_4,comment,youtube,politics,manual,Normal
410,Ugz0yen-zRuWxNN1kAt4AaABAg.APxa9oJm5m4APzcSuNUSEW,0,1764288000,yt_user_deepajayalath,yt_video_4,comment,youtube,politics,manual,Hate
411,UgyNPqEuPj0EFfNnWdp4AaABAg.APxaIaRXp8nAPxw9mU-jfD,0,1764288000,yt_user_Badeedizz,yt_video_4,comment,youtube,politics,manual,Hate
412,UgyXX8Y9GTzQ948gh4t4AaABAg,3,1764288000,yt_user_kokilamalshan7626,yt_video_4,comment,youtube,politics,manual,Normal
413,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-APybjEm-pRL,0,1764288000,yt_user_AvishkaDulan-t8i,yt_video_4,comment,youtube,politics,manual,Hate
414,Ugzi1qEBwdbrIcoFq5B4AaABAg,0,1764288000,yt_user_plz_im_kindly_request,yt_video_4,comment,youtube,politics,manual,Normal
415,UgwbVrOQBz3nLIXPcVd4AaABAg,1,1764288000,yt_user_anammanambukiyerasakatha6165,yt_video_4,comment,youtube,politics,manual,Hate
416,UgzQ1im5eH53LPH6bTJ4AaABAg,0,1764288000,yt_user_hewawarawitageupaliamarasi8498,yt_video_4,comment,youtube,politics,manual,Hate
417,UgzDvKASsvFfo31EwuV4AaABAg,0,1764288000,yt_user_SewwandiKaushalya-bl6nw,yt_video_4,comment,youtube,politics,manual,Normal
418,UgzrxgZZ2mym5WHgMKp4AaABAg,0,1764288000,yt_user_sandayakumudini402,yt_video_4,comment,youtube,politics,manual,Normal
419,UgzHEB7pc4taP6xIaiV4AaABAg,0,1764288000,yt_user_VishakaThero,yt_video_4,comment,youtube,politics,manual,Normal
420,UgwpgZWP3laK5VS1oeR4AaABAg,2,1764288000,yt_user_PasinduMinsara-e6s,yt_video_4,comment,youtube,politics,manual,Normal
421,Ugx_O-sXyWCKaUi5Jdl4AaABAg,1,1764288000,yt_user_Dusman-nalin,yt_video_4,comment,youtube,politics,manual,Normal
422,UgymaVh1e9Hmd2qZzPx4AaABAg,0,1764288000,yt_user_hewawarawitageupaliamarasi8498,yt_video_4,comment,youtube,politics,manual,Hate
423,UgxhfwT5jsh3dbil2dR4AaABAg,0,1764288000,yt_user_chamindapushpakumara7441,yt_video_4,comment,youtube,politics,manual,Normal
424,Ugz8p9ZTYR-ef7Cs50h4AaABAg,0,1764288000,yt_user_GamingBNL0.1,yt_video_4,comment,youtube,politics,manual,Normal
425,UgzQUDIoUa9ACA7qK-F4AaABAg,91,1764288000,yt_user_hmushantha,yt_video_4,comment,youtube,politics,manual,Normal
426,UgyJDXIb08IKTZNtsn14AaABAg,0,1764288000,yt_user_skg9581,yt_video_4,comment,youtube,politics,manual,Normal
427,UgwFzG0-EoYQfPr9sg94AaABAg,1,1764288000,yt_user_truth-d4,yt_video_4,comment,youtube,politics,manual,Normal
428,UgwjSL5vuILMgA3c-Kl4AaABAg,0,1764288000,yt_user_panchayt8606,yt_video_4,comment,youtube,politics,manual,Normal
429,UgwHuFeyOQrCQ6iMwbh4AaABAg,0,1764288000,yt_user_MaheshShirantha,yt_video_4,comment,youtube,politics,manual,Normal
430,UgwONlO_YA9OFzVt8aR4AaABAg,0,1764288000,yt_user_skg9581,yt_video_4,comment,youtube,politics,manual,Normal
431,Ugxk0jf64pBvge_E7414AaABAg,0,1764288000,yt_user_thusharihemanthika3959,yt_video_4,comment,youtube,politics,manual,Normal
432,UgwPXCNwO8Qyu8MU12F4AaABAg,0,1764288000,yt_user_DKIBM,yt_video_4,comment,youtube,politics,manual,Normal
433,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-AQ0gkbqFlCe,1,1764288000,yt_user_panchayt8606,yt_video_4,comment,youtube,politics,manual,Normal
434,Ugyx8gYk061O8CsPu6B4AaABAg,0,1764288000,yt_user_nuwanweerasinghe9121,yt_video_4,comment,youtube,politics,manual,Normal
435,Ugw8Y5XwrDeY1q19ECZ4AaABAg,0,1764288000,yt_user_NishanthaWarnasiri,yt_video_4,comment,youtube,politics,manual,Normal
436,UgzozTVCdZnABOkU9yJ4AaABAg,0,1764288000,yt_user_oppo2025-d8g,yt_video_4,comment,youtube,politics,manual,Normal
437,UgwFoY2YeFknTLqg7IF4AaABAg,0,1764288000,yt_user_nilanthifernando2168,yt_video_4,comment,youtube,politics,manual,Normal
438,Ugwi_Ncio6M-mxPDhOt4AaABAg,2,1764288000,yt_user_raveesera8663,yt_video_4,comment,youtube,politics,manual,Normal
439,UgxXO5mVYjF1YX4psZJ4AaABAg,0,1764288000,yt_user_kaushalyaliyanarachchi6079,yt_video_4,comment,youtube,politics,manual,Normal
440,UgzfNeAzkpxnr8uvNf14AaABAg,0,1764288000,yt_user_tissadealwis3037,yt_video_4,comment,youtube,politics,manual,Normal
441,Ugz3SQbbtTmngOrGjMt4AaABAg,0,1764288000,yt_user_RBY-d2v,yt_video_4,comment,youtube,politics,manual,Normal
442,UgzPHVV4tk6gUGzAjIN4AaABAg,1,1764288000,yt_user_prabathlokugamage6489,yt_video_4,comment,youtube,politics,manual,Normal
443,UgxqshyIc5dIGV_R9614AaABAg.APxhilRgJgMAQ-bs4taykJ,1,1764288000,yt_user_josephpillai3034,yt_video_4,comment,youtube,politics,manual,Normal
444,UgwO7VuEOUplsy7LSQl4AaABAg.APx_pWk6XJQAPxbMwL29Jv,1,1764288000,yt_user_IndinilShan,yt_video_4,comment,youtube,politics,manual,Hate
445,Ugxwbl16can9wgHw8ht4AaABAg,2,1764288000,yt_user_tunesbro_official,yt_video_4,comment,youtube,politics,manual,Normal
446,UgzGICDxPTVSLBKM4qJ4AaABAg,0,1764288000,yt_user_ChathuraUdayanga-cg7ec,yt_video_4,comment,youtube,politics,manual,Normal
447,Ugx9Rg6x4lDehcU5kRd4AaABAg,0,1764288000,yt_user_nimeshAttendance-kv1yp,yt_video_4,comment,youtube,politics,manual,Normal
448,UgySQt60YCgiFsMPvpl4AaABAg,0,1764288000,yt_user_susanthapriyalal7206,yt_video_4,comment,youtube,politics,manual,Normal
449,Ugyur9Jw70Wmoj_KBcd4AaABAg,0,1764288000,yt_user_thusithakahagalla548,yt_video_4,comment,youtube,politics,manual,Normal
450,UgzuZL5D9WJt9f4Pp9h4AaABAg,0,1764288000,yt_user_oppo2025-d8g,yt_video_4,comment,youtube,politics,manual,Normal
451,UgwQ_h_N5FSrKecLXWp4AaABAg,0,1764288000,yt_user_rizwiyar4792,yt_video_4,comment,youtube,politics,manual,Normal
452,Ugy1-vs2Kmmb9jh51Nd4AaABAg,0,1764288000,yt_user_upulchandanagoonetilleke7617,yt_video_4,comment,youtube,politics,manual,Normal
453,UgyiVrRdnYWJ4epsp614AaABAg,0,1764288000,yt_user_EvolutionaryData1994,yt_video_4,comment,youtube,politics,manual,Normal
454,UgyD20DeDyez878GED54AaABAg,0,1764288000,yt_user_neelsiriwardhana2999,yt_video_4,comment,youtube,politics,manual,Normal
455,Ugzpj9Ra9-gLWqQE57F4AaABAg,0,1764288000,yt_user_thakshilasena6606,yt_video_4,comment,youtube,politics,manual,Normal
456,UgzNuYxjnpuil6skd1p4AaABAg,1,1764288000,yt_user_thusithakumara4782,yt_video_4,comment,youtube,politics,manual,Normal
457,UgxnV8Cnl_vSFmIVfMV4AaABAg,0,1764288000,yt_user_nimeshAttendance-kv1yp,yt_video_4,comment,youtube,politics,manual,Normal
458,UgyV3dNy-q-_2uPQtwN4AaABAg,0,1764288000,yt_user_thilina5979,yt_video_4,comment,youtube,politics,manual,Normal
459,Ugw1dwdb1x-__1dIqTd4AaABAg,9,1764288000,yt_user_dineshmaduranga6608,yt_video_4,comment,youtube,politics,manual,Normal
460,UgxQNmDFLyL_d8YchSJ4AaABAg,114,1764288000,yt_user_asokapremalal,yt_video_4,comment,youtube,politics,manual,Normal
461,Ugw8rIc4asZ3I6UJbSR4AaABAg,1,1764288000,yt_user_3stedi4blo16,yt_video_4,comment,youtube,politics,manual,Normal
462,Ugws-tMd_VUor2pzo0l4AaABAg.APxeN497CiPAPxfvV4Wr_W,0,1764288000,yt_user_anammanambukiyerasakatha6165,yt_video_4,comment,youtube,politics,manual,Normal
463,UgyLxqClDFKuRtystZl4AaABAg,92,1764288000,yt_user_chand-o3b,yt_video_4,comment,youtube,politics,manual,Hate
464,UgykyIouPujbcxtY5Nt4AaABAg,0,1764288000,yt_user_anusuros,yt_video_4,comment,youtube,politics,manual,Normal
465,UgwZOXA6zl9Q4dRKbNl4AaABAg,0,1764288000,yt_user_thrishalmadushan8007,yt_video_4,comment,youtube,politics,manual,Normal
466,UgzGRPtsdhXrzGUgmE14AaABAg,0,1764288000,yt_user_TutuCraft-hk9cv,yt_video_4,comment,youtube,politics,manual,Normal
467,Ugz8raLxMG-x2E17HlF4AaABAg,0,1764288000,yt_user_AmmarAmmar-g2v,yt_video_4,comment,youtube,politics,manual,Normal
468,UgzNJ2SC01y2_U-ED-d4AaABAg,0,1764288000,yt_user_saveLanka,yt_video_4,comment,youtube,politics,manual,Normal
469,Ugy8RX7xn-tcNS-763B4AaABAg,9,1764288000,yt_user_Nadiyh-e4u,yt_video_4,comment,youtube,politics,manual,Normal
470,UgzLtCgKvEZFziq_cAF4AaABAg.APxfMoxVF-cAPxhhbUuSc5,0,1764288000,yt_user_ipathirana801,yt_video_4,comment,youtube,politics,manual,Disinfo
471,UgxY5hFFVMYztnL-glB4AaABAg,0,1764288000,yt_user_W.M.S.WeerasooriyaW.M.S.W,yt_video_4,comment,youtube,politics,manual,Normal
472,UgyHRvWSQthYNHZsC5p4AaABAg,1,1764288000,yt_user_Krishna-kd3ns,yt_video_4,comment,youtube,politics,manual,Normal
473,UgzpVYuSy_6_fSUZ7ut4AaABAg,3,1764288000,yt_user_nilminipriyanka1502,yt_video_4,comment,youtube,politics,manual,Normal
474,UgzK1xMIx3vpDZf57LJ4AaABAg,2,1764288000,yt_user_chathurasampath,yt_video_4,comment,youtube,politics,manual,Normal
475,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-AQ85jBgItZd,0,1764547200,yt_user_dhananjamotors,yt_video_4,comment,youtube,politics,manual,Hate
476,UgwMjZw_KvSYJjOef0p4AaABAg,0,1764288000,yt_user_PiyalDissanayake-xm7qv,yt_video_4,comment,youtube,politics,manual,Hate
477,Ugyz7CXVZl8fLgwCU1d4AaABAg,0,1764288000,yt_user_oppo2025-d8g,yt_video_4,comment,youtube,politics,manual,Normal
478,Ugz2B9VBu4IE7BLHEoJ4AaABAg,0,1764288000,yt_user_rajithavroon9938,yt_video_4,comment,youtube,politics,manual,Normal
479,Ugyy6odUpwJ64DE_SEJ4AaABAg,0,1764288000,yt_user_ajithweeratunga2566,yt_video_4,comment,youtube,politics,manual,Normal
480,UgzM2hywin8NMS2Rfi94AaABAg,6,1764288000,yt_user_RanjithPriyantha-ww3bn,yt_video_4,comment,youtube,politics,manual,Normal
481,Ugy-ZdGQuYeD4_RVh-V4AaABAg,0,1764288000,yt_user_Anuradhadilrukshi1993-c8h,yt_video_4,comment,youtube,politics,manual,Normal
482,UgwPthth4RifUgAvu9h4AaABAg,1,1764288000,yt_user_upulmarasinghe5057,yt_video_4,comment,youtube,politics,manual,Normal
483,UgxUNbMGS8L-IAU_WUF4AaABAg,0,1764288000,yt_user_Vijayasingha-b6q6n,yt_video_4,comment,youtube,politics,manual,Normal
484,UgzoN87-olYqRO4brDp4AaABAg,0,1764288000,yt_user_jagathprasanna-bf2wz,yt_video_4,comment,youtube,politics,manual,Normal
485,UgwmbGpPwMBL4dLPjcR4AaABAg,2,1764288000,yt_user_ChanakaVimukthi-t4l,yt_video_4,comment,youtube,politics,manual,Normal
486,UgxTMXUp2p69JT17iYR4AaABAg,0,1764288000,yt_user_manjulamanjula9267,yt_video_4,comment,youtube,politics,manual,Hate
487,Ugws-tMd_VUor2pzo0l4AaABAg,1,1764288000,yt_user_janithc,yt_video_4,comment,youtube,politics,manual,Normal
488,Ugy4LiO-1E-52QyANbF4AaABAg,0,1764288000,yt_user_shitan2008,yt_video_4,comment,youtube,politics,manual,Normal
489,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-APxhjuyMldu,0,1764288000,yt_user_gsnj5249,yt_video_4,comment,youtube,politics,manual,Normal
490,UgwP9MXPn5JsNsco6kR4AaABAg,0,1764288000,yt_user_sadunimunasinghe6724,yt_video_4,comment,youtube,politics,manual,Normal
491,UgyQ8orPTFgQ6EzhEDV4AaABAg,10,1764288000,yt_user_sajith43-r9q,yt_video_4,comment,youtube,politics,manual,Normal
492,UgxOQFr01ni5eTv0r814AaABAg,7,1764288000,yt_user_LalDissanayake-h9g,yt_video_4,comment,youtube,politics,manual,Normal
493,UgwL4JC5tLvCSnwQ3qF4AaABAg,77,1764288000,yt_user_JayarathnaVithanage,yt_video_4,comment,youtube,politics,manual,Normal
494,UgxSbt5e5WaWoFjE_Wh4AaABAg,976,1764288000,yt_user_Chefbatta-චෙෆ්බට්ට,yt_video_4,comment,youtube,politics,manual,Normal
495,UgwdedVCqCawvabQ1IB4AaABAg,0,1764288000,yt_user_RoshanPerera-q6o,yt_video_4,comment,youtube,politics,manual,Normal
496,Ugy4DYEecMwqWmJBhJR4AaABAg,2,1764288000,yt_user_anammanambukiyerasakatha6165,yt_video_4,comment,youtube,politics,manual,Normal
497,UgykKZ2AMLXDm8_b44x4AaABAg,0,1764288000,yt_user_akosaeyw,yt_video_4,comment,youtube,politics,manual,Normal
498,UgwQOSIr0CRPtYJdmEN4AaABAg,0,1764288000,yt_user_imeshawijayawardhana,yt_video_4,comment,youtube,politics,manual,Normal
499,UgzAF3gS5g-Rbr8UKCN4AaABAg,0,1764288000,yt_user_Perera-k2x,yt_video_4,comment,youtube,politics,manual,Normal
500,Ugz7M0i3A3IzxogLOtV4AaABAg,9,1764288000,yt_user_kingav-ch8cu,yt_video_4,comment,youtube,politics,manual,Normal
501,UgwxTTEyXeAPd178MLV4AaABAg,0,1764288000,yt_user_KasunLakshan-x3t,yt_video_4,comment,youtube,politics,manual,Normal
502,Ugzkfi7C-gSvS4asOpx4AaABAg,0,1764288000,yt_user_DharshaniMunasingha-q2b,yt_video_4,comment,youtube,politics,manual,Normal
503,UgwTpRgHP_uP6wmjX6x4AaABAg.APxZU9YMCo_APzBaE8QifW,1,1764288000,yt_user_RoshanManjula-rw6ub,yt_video_4,comment,youtube,politics,manual,Normal
504,Ugzt04o4M825hBAmJ054AaABAg,0,1764288000,yt_user_HaroldAntonKeel,yt_video_4,comment,youtube,politics,manual,Normal
505,Ugy_jSnTLb_sFpM0oMJ4AaABAg,1,1764288000,yt_user_rpbass02,yt_video_4,comment,youtube,politics,manual,Normal
506,UgxDHjX6hDY5VyCHrkl4AaABAg.APxe4ONOEzyAPxfjaPFDw0,0,1764288000,yt_user_anammanambukiyerasakatha6165,yt_video_4,comment,youtube,politics,manual,Normal
507,Ugwry7ksbAbRhqxeXWV4AaABAg,0,1764288000,yt_user_shitan2008,yt_video_4,comment,youtube,politics,manual,Normal
508,Ugy_5lb58aBLDnZ1uLx4AaABAg,0,1764288000,yt_user_NILU-PERERA,yt_video_4,comment,youtube,politics,manual,Normal
509,UgxS4fB7MW-D1lfiaAB4AaABAg,0,1764288000,yt_user_wapasela,yt_video_4,comment,youtube,politics,manual,Normal
510,Ugw7MS57HnbTtzt1eod4AaABAg,3,1764288000,yt_user_NalakaKumararathnayaka,yt_video_4,comment,youtube,politics,manual,Normal
511,UgwLEOD03hLRh1CNiyt4AaABAg,1,1764288000,yt_user_tikka1967,yt_video_4,comment,youtube,politics,manual,Normal
512,UgxMuDBbJ46T7fAgHo94AaABAg,1,1764288000,yt_user_SujithNamal-zt6fn,yt_video_4,comment,youtube,politics,manual,Normal
513,UgxHecd7yP8bFzMwxOF4AaABAg,0,1765411200,yt_user_Krishna-kd3ns,yt_video_5,comment,youtube,politics,manual,Hate
514,UgyJ6eOctfjPjZPgoFJ4AaABAg,0,1765324800,yt_user_dreamhub2532,yt_video_5,comment,youtube,politics,manual,Normal
515,UgyQ1jaVDTtUZzfV79N4AaABAg,1,1765324800,yt_user_MyCivicDuty,yt_video_5,comment,youtube,politics,manual,Normal
516,UgziqU9Ch7sPh3f1w8N4AaABAg,2,1765324800,yt_user_MyCivicDuty,yt_video_5,comment,youtube,politics,manual,Hate
